,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
134020,GRC,Europe,Greece,2022-02-08,2058265.0,0.0,17813.429,24240.0,0.0,102.0,198196.49,0.0,1715.308,2334.142,0.0,9.822,0.97,,,,,,,,,,,,,283794.0,27.169,0.0628,15.9,samples tested,19656102.0,7804492.0,7405923.0,5030323.0,43542.0,35471.0,189.27,75.15,71.31,48.44,3416.0,5695.0,0.055,68.4,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134021,GRC,Europe,Greece,2022-02-09,2058265.0,0.0,17813.429,24240.0,0.0,102.0,198196.49,0.0,1715.308,2334.142,0.0,9.822,0.97,,,,,,,,,,,,,293890.0,28.136,0.061,16.4,samples tested,19697211.0,7808200.0,7416139.0,5057492.0,41109.0,35565.0,189.67,75.19,71.41,48.7,3425.0,5071.0,0.049,68.39,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134022,GRC,Europe,Greece,2022-02-10,2058265.0,0.0,17813.429,24240.0,0.0,102.0,198196.49,0.0,1715.308,2334.142,0.0,9.822,0.97,,,,,,,,,60194779.0,,5762.822,,308911.0,29.574,0.0587,17.0,samples tested,19733901.0,7811981.0,7425732.0,5080680.0,36690.0,35473.0,190.02,75.22,71.5,48.92,3416.0,4630.0,0.045,68.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134023,GRC,Europe,Greece,2022-02-11,2058265.0,0.0,17813.429,24240.0,0.0,102.0,198196.49,0.0,1715.308,2334.142,0.0,9.822,0.97,,,,,,,,,,,,,317658.0,30.411,0.0566,17.7,samples tested,19770450.0,7815775.0,7435749.0,5103292.0,36549.0,35183.0,190.38,75.26,71.6,49.14,3388.0,4234.0,0.041,68.37,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134024,GRC,Europe,Greece,2022-02-12,2058265.0,0.0,17813.429,24240.0,0.0,102.0,198196.49,0.0,1715.308,2334.142,0.0,9.822,0.98,,,,,,,,,,,,,326406.0,31.249,0.0553,18.1,samples tested,19811901.0,7819834.0,7447991.0,5128194.0,41451.0,34739.0,190.77,75.3,71.72,49.38,3345.0,3800.0,0.037,68.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134025,GRC,Europe,Greece,2022-02-13,2183426.0,125161.0,17880.143,24845.0,605.0,86.429,210248.617,12052.127,1721.732,2392.399,58.257,8.322,0.98,,,,,181.0,17.4,2821.0,271.612,61140260.0,,5853.339,,335153.0,32.086,0.0538,18.6,samples tested,19822367.0,7820745.0,7450139.0,5135594.0,10466.0,34554.0,190.88,75.31,71.74,49.45,3327.0,3686.0,0.035,68.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,27352.197,10.14,17.17,2633.825
134026,GRC,Europe,Greece,2022-02-14,2183426.0,0.0,17880.143,24845.0,0.0,86.429,210248.617,0.0,1721.732,2392.399,0.0,8.322,0.98,,,,,,,,,61265744.0,125484.0,5865.352,12.013,316803.0,30.33,0.0576,17.4,samples tested,19847596.0,7823574.0,7455232.0,5153170.0,25229.0,33577.0,191.12,75.34,71.79,49.62,3233.0,3359.0,0.032,68.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134027,GRC,Europe,Greece,2022-02-15,2183426.0,0.0,17880.143,24845.0,0.0,86.429,210248.617,0.0,1721.732,2392.399,0.0,8.322,0.97,,,,,,,,,61782277.0,516533.0,5914.803,49.451,335991.0,32.167,0.0536,18.7,samples tested,19875988.0,7827310.0,7461371.0,5171756.0,28392.0,31412.0,191.39,75.37,71.85,49.8,3025.0,3260.0,0.031,68.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134028,GRC,Europe,Greece,2022-02-16,2183426.0,0.0,17880.143,24845.0,0.0,86.429,210248.617,0.0,1721.732,2392.399,0.0,8.322,0.97,,,,,,,,,,,,,329927.0,31.586,0.0545,18.3,samples tested,19900702.0,7830924.0,7467056.0,5187125.0,24714.0,29070.0,191.63,75.41,71.9,49.95,2799.0,3246.0,0.031,68.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134029,GRC,Europe,Greece,2022-02-17,2183426.0,0.0,17880.143,24845.0,0.0,86.429,210248.617,0.0,1721.732,2392.399,0.0,8.322,0.97,,,,,,,,,,,,,323863.0,31.005,0.0557,18.0,samples tested,19923836.0,7834105.0,7473202.0,5200878.0,23134.0,27134.0,191.85,75.44,71.96,50.08,2613.0,3161.0,0.03,68.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134030,GRC,Europe,Greece,2022-02-18,2183426.0,0.0,17880.143,24845.0,0.0,86.429,210248.617,0.0,1721.732,2392.399,0.0,8.322,0.96,,,,,,,,,62801589.0,,6012.388,,327379.0,31.342,0.0555,18.0,samples tested,19947823.0,7837319.0,7480288.0,5214606.0,23987.0,25339.0,192.08,75.47,72.03,50.21,2440.0,3078.0,0.03,68.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134031,GRC,Europe,Greece,2022-02-19,2183426.0,0.0,17880.143,24845.0,0.0,86.429,210248.617,0.0,1721.732,2392.399,0.0,8.322,0.96,,,,,,,,,,,,,314204.0,30.081,0.0573,17.4,samples tested,19976469.0,7840825.0,7489548.0,5230293.0,28646.0,23510.0,192.36,75.5,72.12,50.36,2264.0,2999.0,0.029,68.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134032,GRC,Europe,Greece,2022-02-20,2307220.0,123794.0,17684.857,25417.0,572.0,81.714,222169.111,11920.494,1702.928,2447.479,55.08,7.869,0.96,,,,,177.0,17.018,2514.0,242.07,,,,,301029.0,28.819,0.0592,16.9,samples tested,19982991.0,7841484.0,7491209.0,5234504.0,6522.0,22946.0,192.42,75.51,72.14,50.4,2210.0,2963.0,0.029,68.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,27787.998,10.2,16.58,2675.7893
134033,GRC,Europe,Greece,2022-02-21,2307220.0,0.0,17684.857,25417.0,0.0,81.714,222169.111,0.0,1702.928,2447.479,0.0,7.869,0.95,,,,,,,,,63470397.0,,6076.417,,314950.0,30.152,0.0556,18.0,samples tested,20004983.0,7843755.0,7496441.0,5249358.0,21992.0,22484.0,192.63,75.53,72.19,50.55,2165.0,2883.0,0.028,68.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134034,GRC,Europe,Greece,2022-02-22,2307220.0,0.0,17684.857,25417.0,0.0,81.714,222169.111,0.0,1702.928,2447.479,0.0,7.869,0.95,,,,,,,,,63959112.0,488715.0,6123.205,46.788,310976.0,29.772,0.0552,18.1,samples tested,20030286.0,7846631.0,7503755.0,5264600.0,25303.0,22043.0,192.88,75.56,72.26,50.69,2123.0,2760.0,0.027,68.31,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134035,GRC,Europe,Greece,2022-02-23,2307220.0,0.0,17684.857,25417.0,0.0,81.714,222169.111,0.0,1702.928,2447.479,0.0,7.869,0.95,,,,,,,,,64280258.0,321146.0,6153.95,30.745,308316.0,29.517,0.0545,18.3,samples tested,20052184.0,7849143.0,7510459.0,5277297.0,21898.0,21640.0,193.09,75.58,72.32,50.82,2084.0,2603.0,0.025,59.97,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134036,GRC,Europe,Greece,2022-02-24,2307220.0,0.0,17684.857,25417.0,0.0,81.714,222169.111,0.0,1702.928,2447.479,0.0,7.869,0.94,,,,,,,,,64571080.0,290822.0,6181.793,27.842,301323.0,28.848,0.054,18.5,samples tested,20071431.0,7851136.0,7516190.0,5288741.0,19247.0,21085.0,193.27,75.6,72.38,50.93,2030.0,2433.0,0.023,54.41,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134037,GRC,Europe,Greece,2022-02-25,2307220.0,0.0,17684.857,25417.0,0.0,81.714,222169.111,0.0,1702.928,2447.479,0.0,7.869,0.95,,,,,,,,,64927413.0,356333.0,6215.907,34.114,303689.0,29.074,0.0523,19.1,samples tested,20092692.0,7853547.0,7522128.0,5301583.0,21261.0,20696.0,193.48,75.62,72.43,51.05,1993.0,2318.0,0.022,54.4,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134038,GRC,Europe,Greece,2022-02-26,2307220.0,0.0,17684.857,25417.0,0.0,81.714,222169.111,0.0,1702.928,2447.479,0.0,7.869,0.95,,,,,,,,,65236790.0,309377.0,6245.525,29.619,316038.0,30.256,0.0488,20.5,samples tested,20119267.0,7856332.0,7530140.0,5317201.0,26575.0,20400.0,193.73,75.65,72.51,51.2,1964.0,2215.0,0.021,54.4,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134039,GRC,Europe,Greece,2022-02-27,2411996.0,104776.0,14968.0,25869.0,452.0,64.571,232258.306,10089.194,1441.313,2491.003,43.524,6.218,0.96,,,,,125.0,12.046,2174.0,209.373,65433870.0,197080.0,6264.393,18.868,312344.0,29.903,0.0487,20.5,samples tested,20125573.0,7856895.0,7531579.0,5321493.0,6306.0,20369.0,193.8,75.66,72.52,51.24,1961.0,2202.0,0.021,54.39,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,27978.398,10.18,7.3,2694.1235
134040,GRC,Europe,Greece,2022-02-28,2411996.0,0.0,14968.0,25869.0,0.0,64.571,232258.306,0.0,1441.313,2491.003,0.0,6.218,0.96,,,,,,,,,65534935.0,101065.0,6274.068,9.676,294934.0,28.236,0.0507,19.7,samples tested,20147246.0,7858917.0,7536593.0,5336400.0,21673.0,20323.0,194.0,75.68,72.57,51.39,1957.0,2166.0,0.021,54.39,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134041,GRC,Europe,Greece,2022-03-01,2411996.0,0.0,14968.0,25869.0,0.0,64.571,232258.306,0.0,1441.313,2491.003,0.0,6.218,0.97,,,,,,,,,66001463.0,466528.0,6318.732,44.664,291764.0,27.932,0.0501,20.0,samples tested,20166431.0,7861093.0,7540102.0,5349957.0,19185.0,19449.0,194.19,75.7,72.61,51.52,1873.0,2066.0,0.02,54.39,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134042,GRC,Europe,Greece,2022-03-02,2411996.0,0.0,14968.0,25869.0,0.0,64.571,232258.306,0.0,1441.313,2491.003,0.0,6.218,0.98,,,,,,,,,66299019.0,297556.0,6347.219,28.487,288394.0,27.61,0.05,20.0,samples tested,20180468.0,7862972.0,7542618.0,5359595.0,14037.0,18326.0,194.32,75.71,72.63,51.61,1765.0,1976.0,0.019,54.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134043,GRC,Europe,Greece,2022-03-03,2411996.0,0.0,14968.0,25869.0,0.0,64.571,232258.306,0.0,1441.313,2491.003,0.0,6.218,0.99,,,,,,,,,,,,,291241.0,27.882,0.0495,20.2,samples tested,20197334.0,7865151.0,7545476.0,5371293.0,16866.0,17986.0,194.49,75.74,72.66,51.72,1732.0,2002.0,0.019,54.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134044,GRC,Europe,Greece,2022-03-04,2411996.0,0.0,14968.0,25869.0,0.0,64.571,232258.306,0.0,1441.313,2491.003,0.0,6.218,1.0,,,,,,,,,66920511.0,,6406.718,,284728.0,27.259,0.0507,19.7,samples tested,20211767.0,7866947.0,7548112.0,5381241.0,14433.0,17011.0,194.63,75.75,72.68,51.82,1638.0,1914.0,0.018,54.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134045,GRC,Europe,Greece,2022-03-05,2411996.0,0.0,14968.0,25869.0,0.0,64.571,232258.306,0.0,1441.313,2491.003,0.0,6.218,1.01,,,,,,,,,67212620.0,292109.0,6434.684,27.965,282261.0,27.023,0.0517,19.4,samples tested,20229483.0,7869354.0,7551492.0,5393028.0,17716.0,15745.0,194.8,75.78,72.72,51.93,1516.0,1860.0,0.018,54.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134046,GRC,Europe,Greece,2022-03-06,2515660.0,103664.0,14809.143,26271.0,402.0,57.429,242240.422,9982.116,1426.017,2529.713,38.71,5.53,1.03,,,,,119.0,11.473,1972.0,189.87,67391555.0,178935.0,6451.814,17.131,279669.0,26.774,0.0526,19.0,samples tested,20233125.0,7869736.0,7551983.0,5395789.0,3642.0,15365.0,194.83,75.78,72.72,51.96,1480.0,1834.0,0.018,54.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,28193.598,10.16,8.18,2714.8457
134047,GRC,Europe,Greece,2022-03-07,2515660.0,0.0,14809.143,26271.0,0.0,57.429,242240.422,0.0,1426.017,2529.713,0.0,5.53,1.04,,,,,,,,,67480882.0,89327.0,6460.366,8.552,277992.0,26.614,0.049,20.4,samples tested,20233243.0,7869761.0,7552026.0,5395838.0,118.0,12285.0,194.83,75.78,72.72,51.96,1183.0,1549.0,0.015,54.38,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134048,GRC,Europe,Greece,2022-03-08,2515660.0,0.0,14809.143,26271.0,0.0,57.429,242240.422,0.0,1426.017,2529.713,0.0,5.53,1.07,,,,,,,,,67614869.0,133987.0,6473.194,12.827,230487.0,22.066,0.0615,16.2,samples tested,20245734.0,7871300.0,7554569.0,5404149.0,12491.0,11329.0,194.95,75.8,72.75,52.04,1091.0,1458.0,0.014,54.37,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134049,GRC,Europe,Greece,2022-03-09,2515660.0,0.0,14809.143,26271.0,0.0,57.429,242240.422,0.0,1426.017,2529.713,0.0,5.53,1.09,,,,,,,,,,,,,239116.0,22.892,0.064,15.6,samples tested,20263362.0,7874118.0,7557849.0,5415898.0,17628.0,11842.0,195.12,75.82,72.78,52.15,1140.0,1592.0,0.015,54.37,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134050,GRC,Europe,Greece,2022-03-10,2515660.0,0.0,14809.143,26271.0,0.0,57.429,242240.422,0.0,1426.017,2529.713,0.0,5.53,1.1,,,,,,,,,,,,,245862.0,23.538,0.0657,15.2,samples tested,20280234.0,7876187.0,7560823.0,5427677.0,16872.0,11843.0,195.28,75.84,72.81,52.26,1140.0,1577.0,0.015,54.37,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134051,GRC,Europe,Greece,2022-03-11,2515660.0,0.0,14809.143,26271.0,0.0,57.429,242240.422,0.0,1426.017,2529.713,0.0,5.53,1.11,,,,,,,,,68688765.0,,6576.004,,252608.0,24.184,0.0669,14.9,samples tested,20293254.0,7877619.0,7563270.0,5436779.0,13020.0,11641.0,195.41,75.86,72.83,52.35,1121.0,1525.0,0.015,54.37,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134052,GRC,Europe,Greece,2022-03-12,2515660.0,0.0,14809.143,26271.0,0.0,57.429,242240.422,0.0,1426.017,2529.713,0.0,5.53,1.11,,,,,,,,,68997956.0,309191.0,6605.605,29.601,255048.0,24.417,0.0697,14.4,samples tested,20311201.0,7879361.0,7567086.0,5449036.0,17947.0,11674.0,195.58,75.87,72.87,52.47,1124.0,1430.0,0.014,54.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134053,GRC,Europe,Greece,2022-03-13,2645642.0,129982.0,18568.857,26661.0,390.0,55.714,254756.777,12516.355,1788.051,2567.267,37.554,5.365,1.11,,,,,112.0,10.803,1971.0,189.775,,,,,249049.0,23.843,0.0729,13.7,samples tested,20314595.0,7879640.0,7567630.0,5451605.0,3394.0,11639.0,195.62,75.88,72.87,52.5,1121.0,1415.0,0.014,54.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,28482.598,10.17,11.3,2742.6746
134054,GRC,Europe,Greece,2022-03-14,2645642.0,0.0,18568.857,26661.0,0.0,55.714,254756.777,0.0,1788.051,2567.267,0.0,5.365,1.11,,,,,,,,,69271836.0,,6631.825,,255851.0,24.494,0.0788,12.7,samples tested,20324765.0,7880710.0,7569124.0,5459405.0,10170.0,13075.0,195.71,75.89,72.89,52.57,1259.0,1564.0,0.015,54.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134055,GRC,Europe,Greece,2022-03-15,2645642.0,0.0,18568.857,26661.0,0.0,55.714,254756.777,0.0,1788.051,2567.267,0.0,5.365,1.11,,,,,,,,,,,,,277051.0,26.524,0.0757,13.2,samples tested,20339677.0,7882091.0,7571382.0,5470592.0,14912.0,13420.0,195.86,75.9,72.91,52.68,1292.0,1542.0,0.015,54.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134056,GRC,Europe,Greece,2022-03-16,2645642.0,0.0,18568.857,26661.0,0.0,55.714,254756.777,0.0,1788.051,2567.267,0.0,5.365,1.1,,,,,,,,,,,,,266255.0,25.49,0.0789,12.7,samples tested,20352306.0,7883832.0,7573184.0,5479593.0,12629.0,12706.0,195.98,75.92,72.92,52.76,1223.0,1388.0,0.013,54.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134057,GRC,Europe,Greece,2022-03-17,2645642.0,0.0,18568.857,26661.0,0.0,55.714,254756.777,0.0,1788.051,2567.267,0.0,5.365,1.09,,,,,,,,,,,,,255459.0,24.457,0.0836,12.0,samples tested,20366298.0,7885266.0,7575235.0,5489909.0,13992.0,12295.0,196.11,75.93,72.94,52.86,1184.0,1297.0,0.012,54.36,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134058,GRC,Europe,Greece,2022-03-18,2645642.0,0.0,18568.857,26661.0,0.0,55.714,254756.777,0.0,1788.051,2567.267,0.0,5.365,1.08,,,,,,,,,,,,,244663.0,23.423,0.0887,11.3,samples tested,20379512.0,7886571.0,7577174.0,5499741.0,13214.0,12323.0,196.24,75.94,72.96,52.96,1187.0,1279.0,0.012,54.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134059,GRC,Europe,Greece,2022-03-19,2645642.0,0.0,18568.857,26661.0,0.0,55.714,254756.777,0.0,1788.051,2567.267,0.0,5.365,1.07,,,,,,,,,,,,,240834.0,23.057,0.0905,11.1,samples tested,20396984.0,7888229.0,7580073.0,5512480.0,17472.0,12255.0,196.41,75.96,72.99,53.08,1180.0,1267.0,0.012,54.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134060,GRC,Europe,Greece,2022-03-20,2797753.0,152111.0,21730.143,27028.0,367.0,52.429,269404.0,14647.223,2092.46,2602.607,35.34,5.049,1.06,,,,,101.0,9.752,2343.0,225.626,,,,,261613.0,25.046,0.0836,12.0,samples tested,20400742.0,7888561.0,7580525.0,5515449.0,3758.0,12307.0,196.44,75.96,73.0,53.11,1185.0,1274.0,0.012,54.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,29011.998,10.27,21.04,2793.652
134061,GRC,Europe,Greece,2022-03-21,2797753.0,0.0,21730.143,27028.0,0.0,52.429,269404.0,0.0,2092.46,2602.607,0.0,5.049,1.05,,,,,,,,,71248582.0,,6821.072,,282392.0,27.035,0.0778,12.8,samples tested,20411638.0,7889555.0,7581901.0,5524099.0,10896.0,12410.0,196.55,75.97,73.01,53.19,1195.0,1264.0,0.012,54.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134062,GRC,Europe,Greece,2022-03-22,2797753.0,0.0,21730.143,27028.0,0.0,52.429,269404.0,0.0,2092.46,2602.607,0.0,5.049,1.03,,,,,,,,,,,,,289870.0,27.751,0.0759,13.2,samples tested,20426618.0,7890806.0,7583726.0,5535898.0,14980.0,12420.0,196.69,75.98,73.03,53.31,1196.0,1245.0,0.012,54.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134063,GRC,Europe,Greece,2022-03-23,2797753.0,0.0,21730.143,27028.0,0.0,52.429,269404.0,0.0,2092.46,2602.607,0.0,5.049,1.02,,,,,,,,,,,,,297347.0,28.467,0.0737,13.6,samples tested,20440087.0,7892053.0,7585290.0,5546417.0,13469.0,12540.0,196.82,75.99,73.04,53.41,1208.0,1174.0,0.011,54.35,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134064,GRC,Europe,Greece,2022-03-24,2797753.0,0.0,21730.143,27028.0,0.0,52.429,269404.0,0.0,2092.46,2602.607,0.0,5.049,1.01,,,,,,,,,72252783.0,,6917.21,,304824.0,29.183,0.0709,14.1,samples tested,20453871.0,7893201.0,7587020.0,5557165.0,13784.0,12510.0,196.96,76.01,73.06,53.51,1205.0,1134.0,0.011,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134065,GRC,Europe,Greece,2022-03-25,2797753.0,0.0,21730.143,27028.0,0.0,52.429,269404.0,0.0,2092.46,2602.607,0.0,5.049,1.0,,,,,,,,,,,,,293026.0,28.053,0.0701,14.3,samples tested,20457789.0,7893505.0,7587448.0,5560343.0,3918.0,11182.0,196.99,76.01,73.06,53.54,1077.0,991.0,0.01,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134066,GRC,Europe,Greece,2022-03-26,2797753.0,0.0,21730.143,27028.0,0.0,52.429,269404.0,0.0,2092.46,2602.607,0.0,5.049,0.99,,,,,,,,,,,,,281228.0,26.924,0.0715,14.0,samples tested,20469746.0,7894386.0,7589361.0,5569355.0,11957.0,10395.0,197.11,76.02,73.08,53.63,1001.0,880.0,0.008,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134067,GRC,Europe,Greece,2022-03-27,2941567.0,143814.0,20544.857,27394.0,366.0,52.286,283252.28,13848.28,1978.326,2637.85,35.243,5.035,0.99,,,,,103.0,9.943,2802.0,269.795,,,,,269429.0,25.794,0.0751,13.3,samples tested,20473051.0,7894579.0,7589710.0,5572111.0,3305.0,10330.0,197.14,76.02,73.08,53.66,995.0,860.0,0.008,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,29599.398,10.38,23.93,2850.2146
134068,GRC,Europe,Greece,2022-03-28,2941567.0,0.0,20544.857,27394.0,0.0,52.286,283252.28,0.0,1978.326,2637.85,0.0,5.035,0.98,,,,,,,,,73051999.0,,6993.724,,257631.0,24.665,0.0808,12.4,samples tested,20488988.0,7895503.0,7591051.0,5585861.0,15937.0,11050.0,197.29,76.03,73.1,53.79,1064.0,850.0,0.008,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134069,GRC,Europe,Greece,2022-03-29,2941567.0,0.0,20544.857,27394.0,0.0,52.286,283252.28,0.0,1978.326,2637.85,0.0,5.035,0.97,,,,,,,,,,,,,257579.0,24.66,0.0821,12.2,samples tested,20503242.0,7896367.0,7592528.0,5597665.0,14254.0,10946.0,197.43,76.04,73.11,53.9,1054.0,794.0,0.008,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134070,GRC,Europe,Greece,2022-03-30,2941567.0,0.0,20544.857,27394.0,0.0,52.286,283252.28,0.0,1978.326,2637.85,0.0,5.035,0.95,,,,,,,,,,,,,257527.0,24.655,0.0817,12.2,samples tested,20518119.0,7897344.0,7594425.0,5609554.0,14877.0,11147.0,197.58,76.05,73.13,54.02,1073.0,756.0,0.007,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
